,province_name,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0
0,Aceh,0.0032379302876980954,0.0019409841199898522,0.0020845015361855195,0.003389800194211344,0.004699805627273262,0.0037595242041451693,0.004280157532124305,0.006482401390021207,0.012206560138785724,0.007193123624941811,0.00840382137389176,0.008832175668304125,0.007850615914862278,0.011101788110866722,0.006276953198830967,0.0095096629140076,0.0087584733209313
1,SumateraUtara,0.0076251487245313915,0.005525895910032498,0.0051851281358495675,0.010047842283897922,0.010424871657754305,0.009248138007292855,0.007261313926620921,0.00909631894017102,0.016814435885343888,0.012986677401521656,0.013960269149883079,0.01256754366147527,0.007819476084466892,0.012897438973201525,0.007958799428317115,0.012394860750329332,0.011284216057380399
2,SumateraBarat,0.003588835141070758,0.003666867882606679,0.0023381151826818475,0.006327555819474445,0.006974518234968985,0.007784949818013807,0.007546320703190848,0.00809399827529798,0.009667435499985992,0.00546422693450254,0.010140644962389521,0.008707709752964131,0.0054685396538059925,0.0075269907401436615,0.005516686657337451,0.009735732051341713,0.012875507377717864
3,SumateraSelatan,0.006569442094102197,0.00736348976024961,0.0034463921007730305,0.01133691110604157,0.00983691183154651,0.019121061330688145,0.019411428181255814,0.02088209694187619,0.022223770034050724,0.013216018046906763,0.014629461529426561,0.040226331428837823,0.011899214806257613,0.01908943562483541,0.0203650123665888,0.03290647435925067,0.01659054529671341
4,Jambi,0.009638326008059786,0.00926632295429925,0.004417816858567812,0.020018506282591053,0.014648147725507899,0.025031449866081565,0.024887908003123235,0.026028681752845576,0.025839473813912626,0.007546113507312736,0.010011007961839109,0.03141499659826162,0.014261022010292067,0.016544850038357112,0.012995577169634712,0.033421926928508094,0.018939382743134222
5,Riau,0.006690523851394716,0.007499206654805529,0.0035099127477173555,0.011545862353244271,0.010018216507626162,0.019473482689161836,0.019769201307508654,0.021266976046898676,0.022633377591411413,0.013459603219986488,0.01489909795895176,0.0409677452093486,0.012118529904633515,0.019441274088143057,0.020740361056676832,0.03351297544178495,0.016896326571621156
6,Bengkulu,0.007107802654017888,0.005204766490589921,0.004046954478953257,0.012919289155904673,0.006555146686600946,0.01172838436119562,0.008755411885652287,0.011097712914789651,0.009336023487044872,0.007961070658804897,0.012254387930438341,0.013862436866675144,0.007213924410814387,0.010458708449895377,0.010512072279860184,0.012664289182333572,0.014359772831687653
7,Lampung,0.00314850971312935,0.002833456691726186,0.0015062465194488196,0.0031915998350095145,0.0028429522661008034,0.0042410630608774955,0.004706412119439282,0.004886918847361449,0.007020807475028649,0.004258947323062159,0.005107541677472809,0.009566298706153914,0.001868007870099796,0.00460212821504197,0.006660701875723659,0.008101267422873058,0.005901894501340398
